,Player,Min,PTS,LBR,Stl,TO,STPS,PPA,PP,VIO,GTID,WIN,DFO_mk,DFO_att,DFO_pct,OFO_mk,OFO_att,OFO_pct,FG_mk,FG_att,FG_pct,2PT_mk,2PT_att,2PT_pct,3PT_mk,3PT_att,3PT_pct,4PT_mk,4PT_att,4PT_pct,RA_mk,RA_att,RA_pct,Layup_mk,Layup_att,Layup_pct,Slam_mk,Slam_att,Slam_pct,Team,Pos,AST,HITS,PPFG
89,#4 Cameron Horton,14.732673267326732,3.033126356496185,-4.328456446259395,0,1.8144732655179199,-0.05518979784646691,2,0,1,104,1,0,1,0.0,1,1,1.0,4,7,0.5714285714285714,0,0,0.0,0,1,0.0,0,0,0.0,4,6,0.6666666666666666,0,0,0.0,4,6,0.6666666666666666,Mob,H,4.841684458586511,-1.1263710372444395,6.8352570149097565
198,#14 Jaetuan Williams,16.0,-9.738217612837477,1.2992032142774308,0,-0.45955053959881864,-0.05993730733863611,0,2,2,1,0,0,0,0.0,0,0,0.0,0,7,0.0,0,0,0.0,0,2,0.0,0,4,0.0,0,1,0.0,0,0,0.0,0,1,0.0,Rumble,H,-1.3439770933630362,-1.2232631694805205,-20.005335315604917
199,#14 Jaetuan Williams,18.94736842105263,-1.5320998046759597,6.433266964275906,0,-3.0968361653143903,-0.07097839026943749,0,0,1,13,0,0,1,0.0,0,1,0.0,3,6,0.5,0,0,0.0,1,1,1.0,1,3,0.3333333333333333,1,2,0.5,0,1,0.0,1,1,1.0,Rumble,H,-0.7757623474035952,1.5513988782467523,7.888418705204704
200,#14 Jaetuan Williams,19.0,-8.564133415244504,-4.582196183045551,0,-3.108216265773597,-0.07117555246463038,0,0,1,33,0,1,1,1.0,0,0,0.0,1,3,0.3333333333333333,0,0,0.0,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0.0,1,2,0.5,Rumble,H,-2.7834727983686056,-1.452625013758118,-4.756335687280838
201,#14 Jaetuan Williams,15.670103092783505,4.462570379179791,2.396126859343876,2,-3.3882196006380183,-0.05870148656876732,0,0,1,44,1,1,1,1.0,0,0,0.0,4,8,0.5,0,0,0.0,0,1,0.0,2,3,0.6666666666666666,2,4,0.5,0,0,0.0,2,4,0.5,Rumble,H,-0.2956476687576126,-0.1980412484603035,7.829826237294153
202,#14 Jaetuan Williams,15.18987341772152,1.7548566966732806,2.5372182414026243,0,0.7156165763302351,-0.0569025069670596,0,0,0,46,0,0,0,0.0,0,0,0.0,4,9,0.4444444444444444,0,0,0.0,0,1,0.0,1,1,1.0,3,7,0.42857142857142855,2,4,0.5,1,3,0.3333333333333333,Rumble,H,-2.2252947088889585,-0.16132579381062084,-0.4270061013126834
203,#14 Jaetuan Williams,19.51219512195122,0.12412486239332016,5.267320993021256,1,-1.218964072681486,0.9269057227577608,0,0,1,55,0,0,1,0.0,1,1,1.0,4,11,0.36363636363636365,0,0,0.0,0,0,0.0,0,3,0.0,4,8,0.5,0,1,0.0,4,7,0.5714285714285714,Rumble,H,2.1414913495572736,1.508215646974975,-3.1107193427554436
204,#14 Jaetuan Williams,11.03448275862069,-0.7160121467844677,-0.24192881773970315,1,0.6141030761387456,-0.041336074026645596,0,0,0,68,0,0,0,0.0,0,0,0.0,2,8,0.25,0,0,0.0,0,0,0.0,0,1,0.0,2,7,0.2857142857142857,0,1,0.0,2,6,0.3333333333333333,Rumble,H,-0.6165359264572664,-0.8436297720555315,-5.520920907313736
205,#14 Jaetuan Williams,16.20253164556962,-3.8614861902151674,2.2396994574961324,0,-2.5033423185810824,-0.06069600743153024,0,0,0,80,0,0,0,0.0,0,0,0.0,2,6,0.3333333333333333,0,0,0.0,1,1,1.0,0,1,0.0,1,4,0.25,0,2,0.0,1,2,0.5,Rumble,H,-1.373647689481556,2.7612524866020043,-4.056035762637891
206,#14 Jaetuan Williams,17.349397590361445,-5.559513074161119,0.9027504733128766,0,-2.7513198622155866,-0.06499226096960542,0,0,0,87,0,0,0,0.0,0,0,0.0,2,8,0.25,0,0,0.0,0,0,0.0,0,3,0.0,2,5,0.4,1,3,0.3333333333333333,1,2,0.5,Rumble,H,-0.5416619084659426,-0.3264299428102029,-10.849158775957138
207,#44 Nathaniel Harris,15.135135135135137,-3.2118274716030197,-0.44669966216999873,1,0.7274521922713871,-0.05669745288789903,0,2,2,2,0,1,1,1.0,0,0,0.0,3,5,0.6,0,0,0.0,0,1,0.0,0,0,0.0,3,4,0.75,3,4,0.75,0,0,0.0,Lava,H,5.782724371143073,-1.157140835995087,-0.7618036769235709
208,#44 Nathaniel Harris,7.671232876712328,-4.669008444511119,-2.253806678086163,0,-0.6586886148761458,-0.028737065162359778,4,0,0,14,0,0,0,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,2,0.0,0,2,0.0,0,0,0.0,Lava,H,-0.12382463380419535,0.41350395983810667,-9.591599123920165
209,#44 Nathaniel Harris,23.75,1.5448332309443693,-2.977745228806939,2,1.864729667783003,-0.08896944058078797,0,2,1,25,0,0,0,0.0,1,1,1.0,5,9,0.5555555555555556,1,1,1.0,0,1,0.0,2,4,0.5,2,3,0.6666666666666666,0,0,0.0,2,3,0.6666666666666666,Lava,H,-0.4793409979607567,-1.8157812671976477,12.526802613121172
210,#44 Nathaniel Harris,13.150684931506849,-5.004014476304775,-0.863668591004851,0,2.1565338030694643,-0.04926354027833105,0,0,0,36,0,0,0,0.0,0,0,0.0,1,5,0.2,0,0,0.0,1,1,1.0,0,3,0.0,0,1,0.0,0,1,0.0,0,0,0.0,Lava,H,1.0734434849070937,-1.0054217831346743,-8.552330396387603
211,#44 Nathaniel Harris,6.075949367088608,4.301942678669312,0.21488729656104966,1,-0.31375336946790583,-0.02276100278682384,0,2,1,56,0,0,0,0.0,1,1,1.0,3,7,0.42857142857142855,0,0,0.0,0,1,0.0,0,1,0.0,3,5,0.6,1,2,0.5,2,3,0.6666666666666666,Lava,H,-0.8901178835555834,-0.46453031752424834,-0.6530206442622655
212,#44 Nathaniel Harris,13.164556962025316,0.987542470450177,2.132255809215608,0,-0.846465633847129,-0.049315506038118316,0,0,0,69,1,0,0,0.0,0,0,0.0,3,8,0.375,0,0,0.0,1,1,1.0,0,3,0.0,2,4,0.5,0,2,0.0,2,2,1.0,Lava,H,-0.9285887477037638,-1.0064823546358712,-1.6499594368901214
213,#44 Nathaniel Harris,8.205128205128204,-1.9939577501730648,-1.410665018319266,0,-0.7741284818455478,-0.030737080686480053,0,0,0,71,1,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,0,0,0.0,0,2,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,Lava,H,-1.2020395350579671,-0.6273144458874463,-2.054018110566624
214,#44 Nathaniel Harris,6.829268292682928,-4.1565562981623385,-2.0064376524425604,0,-0.47663742543852033,-0.025582997034783707,0,0,0,73,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Lava,H,-0.00047802765495460293,-0.5221245235587588,0.0
215,#44 Nathaniel Harris,4.938271604938271,-1.0056227200115668,-0.4508632054699287,0,-0.06776251222185753,-0.01849916893167781,0,0,0,92,1,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0,Lava,H,0.27655027982622343,-0.37755036095077793,3.702057001356507
216,#44 Nathaniel Harris,15.342465753424657,-9.338016889022239,-1.5076133561723266,2,-0.3173772297522918,-0.057474130324719555,0,0,0,94,1,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,1,0.0,0,1,0.0,Lava,H,3.752350732391609,-0.1729920803237867,-19.18319824784033
217,#44 Nathaniel Harris,9.0,-2.477747407221081,-0.6441981919689452,0,-0.9459971785243355,-0.03371473537798281,0,0,0,99,1,0,0,0.0,0,0,0.0,1,5,0.2,0,0,0.0,0,2,0.0,0,1,0.0,1,2,0.5,0,0,0.0,1,2,0.5,Lava,H,0.6815128849832921,2.311914467167207,-5.853001115027766
218,#44 Nathaniel Harris,6.352941176470589,-3.8666452286266457,2.133507158610156,0,1.6263549328063513,-0.023798636737399632,0,0,0,102,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0.0,Lava,H,0.06930321292938256,0.514292565059205,-7.943294904725483
219,#14 Paxton Henry,7.567567567567568,-1.6059137358015099,-0.22334983108499937,0,1.3637260961356938,-0.028348726443949514,0,0,0,2,0,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0.0,0,1,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,Lava,H,0.8913621855715367,-0.5785704179975435,1.8893684318084853
220,#14 Paxton Henry,6.575342465753424,-4.0020072381523875,0.06816570449757449,0,-1.4217330984652679,-0.024631770139165524,0,0,0,14,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,Lava,H,0.036721742453546875,1.497289108432663,-8.221370677645856
221,#14 Paxton Henry,17.5,-10.651175514040991,-3.1414964843840605,0,-1.783883402686208,-0.06555642990163324,2,0,0,25,0,0,0,0.0,0,0,0.0,0,3,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Lava,H,-0.5637249458658209,-1.3379440916193193,-21.880835501442878
222,#14 Paxton Henry,8.767123287671232,-2.3360096508698502,1.4242209393300993,1,0.10435586871297628,-0.03284236018555403,2,2,2,36,0,1,1,1.0,1,1,1.0,1,4,0.25,0,1,0.0,0,0,0.0,0,1,0.0,1,2,0.5,0,1,0.0,1,1,1.0,Lava,H,-0.2843710100619375,-0.6702811887564496,-4.38648510444105
223,#14 Paxton Henry,14.177215189873419,7.371199583561729,-1.1652629746908842,0,0.9345754712415532,-0.05310900650258896,0,2,3,56,0,0,2,0.0,0,1,0.0,5,8,0.625,0,0,0.0,1,2,0.5,1,2,0.5,3,4,0.75,0,0,0.0,3,4,0.75,Lava,H,0.9230582717036389,-1.083904074223246,10.628183897565265
224,#14 Paxton Henry,17.21518987341772,-7.477829077103614,-1.057819326410359,0,-1.7223012134923996,-0.06448950789600087,0,0,0,69,1,0,0,0.0,0,0,0.0,1,6,0.16666666666666666,0,1,0.0,1,2,0.5,0,2,0.0,0,1,0.0,0,0,0.0,0,1,0.0,Lava,H,4.477999329925847,-0.3161692329853701,-12.917132934511619
225,#14 Paxton Henry,13.333333333333332,2.8848186559687696,3.082669345231192,0,-1.8829587829990153,-0.04994775611553009,2,0,0,71,1,0,0,0.0,0,1,0.0,3,5,0.6,0,1,0.0,1,1,1.0,2,2,1.0,0,1,0.0,0,1,0.0,0,0,0.0,Lava,H,3.046685755530804,-1.0193859745671003,12.662220570329238
226,#14 Paxton Henry,2.926829268292683,2.2186187293589983,2.140098148953189,0,1.367155389097777,-0.010964141586335872,0,0,0,73,0,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0.0,0,1,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,Lava,H,-0.42877629756640906,-0.22376765295375375,2.194145978852759
227,#14 Paxton Henry,7.901234567901234,-1.808996352018507,1.6786188712481136,0,1.2915799804450279,-0.029598670290684494,0,0,0,92,1,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0.0,0,1,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,Lava,H,2.842480447721957,-0.6040805775212447,1.9726739182197939
228,#14 Paxton Henry,8.767123287671232,3.6639903491301498,0.42422093933009936,0,1.1043558687129764,-0.03284236018555403,0,0,0,94,1,0,0,0.0,1,1,1.0,3,6,0.5,0,0,0.0,0,0,0.0,0,1,0.0,3,5,0.6,0,0,0.0,3,5,0.6,Lava,H,3.7156289899380623,0.3297188112435505,2.1888573613123743
229,#14 Paxton Henry,9.0,-2.477747407221081,3.3558018080310545,0,-0.9459971785243355,-0.03371473537798281,0,0,2,99,1,0,2,0.0,0,0,0.0,1,3,0.3333333333333333,0,0,0.0,0,0,0.0,0,1,0.0,1,2,0.5,0,1,0.0,1,1,1.0,Lava,H,-1.318487115016708,0.31191446716720717,-2.253001115027766
230,#14 Paxton Henry,4.0,-2.4345544032093693,-0.1751991964306423,0,0.13511236510029534,-0.014984326834659027,0,0,0,102,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Lava,H,-0.585994273340759,0.6941842076298699,0.0
243,#23 Bryce Moragne,15.135135135135137,13.78817252839698,2.553300337830002,1,-1.2725478077286128,-0.05669745288789903,3,0,2,2,0,0,2,0.0,1,1,1.0,8,12,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,8,12,0.6666666666666666,1,2,0.5,7,10,0.7,Lava,H,-0.2172756288569265,-1.157140835995087,10.08504316992328
244,#23 Bryce Moragne,17.534246575342465,15.3279806982603,-3.1515581213398014,0,-1.7912882625740476,-0.06568472037110806,2,0,1,14,0,1,1,1.0,0,0,0.0,9,12,0.75,0,0,0.0,1,1,1.0,0,0,0.0,8,11,0.7272727272727273,1,2,0.5,7,9,0.7777777777777778,Lava,H,-0.568742020123875,-0.3405623775128991,16.06721243951972
245,#23 Bryce Moragne,6.25,2.19600874498536,-0.8362487444228786,0,-0.35138692953078854,-0.02341301067915473,0,0,0,25,0,0,0,0.0,0,0,0.0,2,4,0.5,0,0,0.0,0,0,0.0,0,2,0.0,2,2,1.0,0,0,0.0,2,2,1.0,Lava,H,-0.915616052094936,0.5221628244216717,1.5604158923418292
246,#23 Bryce Moragne,0.0,0.0,0.0,0,0.0,0.0,0,0,0,36,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Lava,H,0.0,0.0,0.0
247,#23 Bryce Moragne,0.0,0.0,0.0,0,0.0,0.0,0,0,0,56,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Lava,H,0.0,0.0,0.0
248,#23 Bryce Moragne,4.050632911392405,0.5346284524462083,-0.19007513562596698,0,1.1241644203547294,-0.01517400185788256,0,0,0,69,1,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,Lava,H,2.4065880776296114,-0.3096868783494989,7.087256882125338
249,#23 Bryce Moragne,4.102564102564102,-2.4969788750865325,-1.205332509159633,0,0.11293575907722607,0.98463145965676,0,0,0,71,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Lava,H,1.3989802324710163,-0.31365722294372317,0.0
250,#23 Bryce Moragne,13.658536585365855,-5.313112596324676,-0.012875304885120616,1,-1.9532748508770406,-0.051165994069567414,0,0,0,73,0,0,0,0.0,1,2,0.5,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,0,1,0.0,1,2,0.5,Lava,H,3.9990439446900905,0.9557509528824824,-6.833822830394442
251,#23 Bryce Moragne,12.839506172839506,1.185380927969925,-1.7722443342218148,1,-0.7761825317768297,-0.04809783922236231,2,0,1,92,1,0,1,0.0,0,0,0.0,3,5,0.6,0,0,0.0,0,0,0.0,0,0,0.0,3,5,0.6,0,2,0.0,3,3,1.0,Lava,H,2.119030727548181,0.01836906152797739,7.057446968959018
252,#23 Bryce Moragne,7.671232876712328,4.330991555488881,1.7461933219138368,1,0.34131138512385417,-0.028737065162359778,2,2,1,94,1,0,0,0.0,0,0,0.0,3,6,0.5,0,0,0.0,0,0,0.0,0,0,0.0,3,6,0.5,0,3,0.0,3,3,1.0,Lava,H,-1.1238246338041953,-0.5864960401618934,1.9152501911483273
253,#23 Bryce Moragne,12.0,13.696336790371891,0.4744024107080729,0,-1.5946629046991139,-0.04495298050397708,0,0,0,99,1,0,0,0.0,2,2,1.0,7,9,0.7777777777777778,0,1,0.0,0,0,0.0,0,0,0.0,7,8,0.875,0,0,0.0,7,8,0.875,Lava,H,4.242017179977723,1.0825526228896094,12.995998513296314
254,#23 Bryce Moragne,17.647058823529413,0.2593188093704287,0.8152976628059894,1,2.18431925779542,-0.06610732427055453,0,0,0,102,0,0,0,0.0,2,2,1.0,4,9,0.4444444444444444,0,0,0.0,0,0,0.0,0,1,0.0,4,8,0.5,1,4,0.25,3,4,0.75,Lava,H,-0.585268852973937,-1.349187319279986,-0.49608061770149986
291,#1 Tony Crosby II,20.0,4.8272279839531524,-3.8759959821532113,0,0.6755618255014767,-0.07492163417329513,2,0,0,3,1,0,0,0.0,1,2,0.5,6,10,0.6,0,0,0.0,0,0,0.0,0,1,0.0,6,9,0.6666666666666666,1,4,0.25,5,5,1.0,Slashers,H,-0.9299713667037951,-0.5290789618506506,8.993330855493852
292,#1 Tony Crosby II,20.0,-6.172772016046847,-4.875995982153212,0,0.6755618255014767,-0.07492163417329513,4,0,0,4,0,0,0,0.0,2,2,1.0,2,5,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2,5,0.4,0,1,0.0,2,4,0.5,Slashers,H,-1.9299713667037952,-0.5290789618506506,-1.006669144506147
293,#1 Tony Crosby II,17.894736842105264,0.10857240669492534,-0.2574700892949786,0,3.1307658438697423,-0.06703514636557986,6,2,1,20,0,0,0,0.0,1,1,1.0,4,7,0.5714285714285714,0,0,0.0,0,0,0.0,0,0,0.0,4,7,0.5714285714285714,1,2,0.5,3,5,0.6,Slashers,H,-2.6215533281033956,0.6318767183441546,5.745912569953147
294,#1 Tony Crosby II,19.0,14.435866584755496,0.41780381695444874,0,-0.10821626577359736,-0.07117555246463038,0,0,0,32,1,0,0,0.0,0,3,0.0,10,16,0.625,0,0,0.0,0,0,0.0,0,0,0.0,10,16,0.625,4,8,0.5,6,8,0.75,Slashers,H,0.21652720163139438,-1.452625013758118,7.118664312719162
295,#1 Tony Crosby II,15.824175824175823,2.368795767523375,-1.649139678187156,0,-1.421533500702128,-0.0592786556096401,0,0,0,34,1,0,0,0.0,2,2,1.0,4,8,0.5,0,0,0.0,0,0,0.0,0,1,0.0,4,7,0.5714285714285714,0,2,0.0,4,5,0.8,Slashers,H,2.6817808966739207,1.7901792829313536,3.950767270280851
296,#1 Tony Crosby II,19.726027397260275,17.993978285542834,-1.795502886507277,0,-0.2651992953958038,-0.07389531041749657,0,0,0,38,1,0,0,0.0,3,3,1.0,10,16,0.625,0,1,0.0,0,0,0.0,0,0,0.0,10,15,0.6666666666666666,0,3,0.0,10,12,0.8333333333333334,Slashers,H,0.11016522736064009,5.491867325297988,12.322189336925446
297,#1 Tony Crosby II,20.0,-0.1727720160468471,-1.8759959821532113,0,2.675561825501476,-0.07492163417329513,0,0,0,40,0,0,0,0.0,1,1,1.0,4,8,0.5,0,0,0.0,0,0,0.0,0,0,0.0,4,8,0.5,0,2,0.0,4,6,0.6666666666666666,Slashers,H,-2.9299713667037954,4.470921038149349,4.993330855493854
298,#1 Tony Crosby II,20.0,16.82722798395315,-1.8759959821532113,0,-2.324438174498523,-0.07492163417329513,2,0,0,51,1,0,0,0.0,2,2,1.0,10,13,0.7692307692307693,0,0,0.0,1,1,1.0,0,0,0.0,9,12,0.75,1,4,0.25,8,8,1.0,Slashers,H,3.0700286332962046,3.470921038149349,19.608715470878472
299,#1 Tony Crosby II,19.487179487179485,0.13935034333897042,2.2746705814917436,1,1.7864448556168235,-0.07300056663039012,0,0,0,53,0,0,0,0.0,1,1,1.0,4,5,0.8,0,0,0.0,0,0,0.0,0,0,0.0,4,5,0.8,0,0,0.0,4,5,0.8,Slashers,H,-1.854843895762672,5.510128191017315,22.403758269455547
300,#1 Tony Crosby II,19.74025974025974,6.985315932213501,-4.799684346021352,0,-2.2682766397647764,-0.07394862593727831,0,0,0,61,0,0,0,0.0,0,0,0.0,7,12,0.5833333333333334,0,0,0.0,0,0,0.0,0,0,0.0,7,12,0.5833333333333334,2,5,0.4,5,7,0.7142857142857143,Slashers,H,0.10808020948716318,1.4907792064850722,6.573504047846747
301,#1 Tony Crosby II,19.74025974025974,8.985315932213501,-1.7996843460213519,2,-0.26827663976477645,-0.07394862593727831,2,0,0,78,1,0,0,0.0,0,0,0.0,7,9,0.7777777777777778,0,0,0.0,0,0,0.0,0,0,0.0,7,9,0.7777777777777778,0,1,0.0,7,8,0.875,Slashers,H,1.1080802094871631,1.4907792064850722,21.378698853041556
302,#1 Tony Crosby II,17.142857142857142,1.5661954148169897,0.9634320152972479,2,1.2933387075726945,-0.06421854357711011,0,0,0,82,1,0,0,0.0,0,0,0.0,5,8,0.625,1,1,1.0,0,0,0.0,0,0,0.0,4,7,0.5714285714285714,2,5,0.4,2,2,1.0,Slashers,H,3.4885959713967476,5.689360889842299,4.279997876137589
303,#1 Tony Crosby II,20.0,10.82722798395315,-1.8759959821532113,2,-0.3244381744985231,-0.07492163417329513,0,2,1,93,0,0,0,0.0,1,1,1.0,8,15,0.5333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,8,15,0.5333333333333333,1,5,0.2,7,10,0.7,Slashers,H,1.070028633296205,1.4709210381493492,5.6599975221605225
304,#1 Tony Crosby II,20.0,6.8272279839531524,-1.8759959821532113,1,0.6755618255014767,-0.07492163417329513,2,2,3,96,1,0,1,0.0,1,3,0.3333333333333333,7,7,1.0,0,0,0.0,0,0,0.0,0,0,0.0,7,7,1.0,2,2,1.0,5,5,1.0,Slashers,H,3.0700286332962046,5.470921038149349,29.279045141208144
305,#1 Tony Crosby II,16.43835616438356,3.994981904619032,-1.8295857387560637,2,1.4456672538368305,-0.0615794253479138,2,0,0,100,1,0,0,0.0,0,0,0.0,5,8,0.625,0,0,0.0,0,0,0.0,0,0,0.0,5,8,0.625,1,1,1.0,4,7,0.5714285714285714,Slashers,H,0.5918043561338673,3.743222771081657,8.213696593556591
306,#1 Tony Crosby II,19.487179487179485,1.1393503433389702,-0.7253294185082569,1,1.7864448556168235,-0.07300056663039012,0,2,4,105,0,1,3,0.3333333333333333,0,0,0.0,5,11,0.45454545454545453,0,1,0.0,0,0,0.0,0,0,0.0,5,10,0.5,2,6,0.3333333333333333,3,4,0.75,Slashers,H,0.14515610423732786,2.510128191017315,-1.3351694694721878
432,#22 Jordan Grant,14.246575342465754,-5.671015682663507,2.8143590264114104,3,-1.0804217133414138,-0.0533688353015253,0,0,1,6,1,1,1,1.0,0,0,0.0,1,4,0.25,0,0,0.0,0,0,0.0,0,1,0.0,1,3,0.3333333333333333,0,2,0.0,1,1,1.0,Gryphons,H,-2.0871028913506486,-1.0892069317292306,-7.128038294716707
433,#22 Jordan Grant,7.671232876712328,-4.669008444511119,0.7461933219138366,0,1.341311385123854,-0.028737065162359778,0,2,2,18,0,1,1,1.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Gryphons,H,-0.12382463380419535,0.41350395983810667,-9.591599123920165
434,#22 Jordan Grant,4.0,0.5654455967906307,0.8248008035693577,1,0.13511236510029534,-0.014984326834659027,0,0,0,24,1,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,0,1,0.0,1,2,0.5,Gryphons,H,0.41400572665924096,-0.3058157923701301,-1.0013338289012292
435,#22 Jordan Grant,5.5813953488372094,-3.3970526556409806,-0.6398128322288033,0,0.7931800443259935,-0.020908363025105618,0,0,0,29,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,Gryphons,H,-0.8176664279173382,-0.4267197102839025,-6.9786053426528785
436,#22 Jordan Grant,4.324324324324325,-2.631950706172291,-0.2704856177628566,0,0.06498634064896787,-0.016199272253685434,0,0,0,39,0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,1,0.0,0,0,0.0,Gryphons,H,-0.6335073225305503,-0.33061166742716774,-5.406847382595924
437,#22 Jordan Grant,8.88888888888889,-2.410120896020821,-0.611553769845872,0,0.07802747800065611,-0.033298504077020064,2,0,1,54,1,0,1,0.0,0,0,0.0,1,3,0.3333333333333333,0,0,0.0,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,0,0,0.0,1,3,0.3333333333333333,Gryphons,H,0.697790503687202,0.3204093502885996,-2.225186286447176
438,#22 Jordan Grant,9.0,-5.477747407221081,-1.6441981919689452,1,0.0540028214756644,-0.03371473537798281,0,0,0,58,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0.0,0,2,0.0,Gryphons,H,-0.3184871150167079,0.31191446716720717,-11.253001115027766
439,#22 Jordan Grant,7.901234567901234,-1.808996352018507,0.678618871248114,1,1.2915799804450279,-0.029598670290684494,0,2,1,63,0,0,0,0.0,0,1,0.0,1,4,0.25,0,0,0.0,0,0,0.0,0,1,0.0,1,3,0.3333333333333333,0,1,0.0,1,2,0.5,Gryphons,H,-0.1575195522780426,0.3959194224787552,-3.9532520077061317
440,#22 Jordan Grant,21.136363636363633,-3.8644067896858694,-2.209859390230098,0,-2.570144888958666,-0.07917854520586871,0,2,1,74,1,0,0,0.0,1,2,0.5,3,3,1.0,0,0,0.0,0,0,0.0,0,0,0.0,3,3,1.0,0,0,0.0,3,3,1.0,Gryphons,H,-3.0964470125392376,-1.6159584483194374,36.98158829046509
441,#22 Jordan Grant,13.333333333333332,-8.11518134403123,-0.9173306547688072,0,-0.8829587829990152,-0.04994775611553009,2,2,3,76,0,0,2,0.0,0,0,0.0,0,3,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,2,0.0,0,0,0.0,0,2,0.0,Gryphons,H,-0.9533142444691965,2.9806140254329,-16.671112763004096
442,#22 Jordan Grant,7.619047619047619,-1.6372464823035602,-1.23847465986789,0,-1.6474050188565803,-0.02854157492316005,2,2,1,85,1,0,0,0.0,0,1,0.0,1,2,0.5,0,0,0.0,0,0,0.0,0,1,0.0,1,1,1.0,0,0,0.0,1,1,1.0,Gryphons,H,2.8838204317318876,0.41749372881879976,1.9022212782833727
443,#22 Jordan Grant,8.0,-0.8691088064187387,5.649601607138715,0,8.27022473020059,-0.029968653669318054,2,0,0,89,0,0,0,0.0,0,0,0.0,2,5,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2,5,0.4,2,3,0.6666666666666666,0,2,0.0,Gryphons,H,-0.17198854668151808,-0.6116315847402602,-3.602667657802458
444,#22 Jordan Grant,5.063291139240507,-1.08171443444224,-0.48759391953245873,0,-0.09479447455658828,-0.0189675023223532,0,2,2,97,0,1,1,1.0,0,0,0.0,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0.0,1,2,0.5,1,2,0.5,0,0,0.0,Gryphons,H,-0.7417649029629861,-0.3871085979368736,-1.267511175824341
484,#5 Deshawn Kelly,5.47945205479452,-3.3350060317936565,1.3901380870813118,1,-1.18477758205439,-0.02052647511597127,0,2,1,6,1,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,Gryphons,H,0.1972681187112891,-0.41892574297278096,-6.851142231371546
